v1,v2, , , 
NORMAL,"Ambition is like a frog sitting on a Venus Flytrap. The flytrap can bite and bite, but it won't bother the frog because it only has little tiny plant teeth. But some other stuff could happen and it could be like ambition.", , , 
NORMAL,Has just cooked Some lovely Chicken, , , 
NORMAL,"""Clubbers in the North of England have taken to using dental syringes to inject Ecstasy directly into their mouths."" ""This dangerous practice is known as 'E by gum!'""", , , 
NORMAL,Whoop! Runshaw Time., , , 
NORMAL,"Only a Ginger... can call another Ginger, Ginger!!", , , 
NORMAL,mmm.... bloody steak., , , 
NORMAL,Has self-diagnosed with Vestiphobia., , , 
NORMAL,has decided on a new profession: Time-Travelling Porn Star., , , 
NORMAL,Curvy Lip Spike be Funnnn!, , , 
NORMAL,"Rocky, Rocky, Rocky, NO. Rocky, Tomato, Sheep, GO!", , , 
NORMAL,Wants a Christmas Samosa., , , 
NORMAL,Sleeep Tomorrow. Vimto Now., , , 
NORMAL,is on the Viking Offenders Register, , , 
NORMAL,"His destructive programming is taking effect. He will be irresistibly drawn to large cities, where he will back up sewers, reverse street signs, and steal everyone's left shoe.", , , 
NORMAL,"For a large part of the 20th Century, Communism tried to destroy Capitalism. Now in the 21st Century, the Capitalists are showing them how it's done!", , , 
NORMAL,Has returned from Tesco with Vimto and Blue Curacao!, , , 
NORMAL,"""What a wonderful cupcake, Pato""", , , 
NORMAL,has decided he must get a Penguin tattoo., , , 
NORMAL,loves how Facebook forces everyone to refer to themselves in the Third Person., , , 
NORMAL,wants 3 THIGNS!, , , 
NORMAL,Monsters Inc. is ON!, , , 
NORMAL,"Oh no, Run it's a... BUMBLEBEAR!!!!", , , 
NORMAL,Woah. AWESOME PARTY!!!!, , , 
NORMAL,Ducks cheat at Poker., , , 
NORMAL,Henry Loves Crusts!, , , 
NORMAL,Wine is Umbrella., , , 
NORMAL,"Will the various owners of: A silver iPod Mini, a Blue Hoodie, a red scarf and a stick on moustache, please let me know who owns what, so I can return things.", , , 
NORMAL,Damn... StumbleUpon has stopped working., , , 
NORMAL,And I haves 3 things..., , , 
NORMAL,Haikus are easy. But sometimes they don't make sense. Refrigerator., , , 
NORMAL,I HAVE TOES!!!!, , , 
NORMAL,And IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII-e-IIIIIIIIIIII will always love Noodles., , , 
NORMAL,What do you call a gun with three barrels?, , , 
NORMAL,"You can't rub a pig on a Cheese grater, That's Dangerous.", , , 
NORMAL,"I don’t wanna bike or fishing pole, I just wanna submarine. I’m gonna keep it in a swimming pool, Gonna keep it nice and clean. I don’t want a fucking pogo stick, I just wanna submarine. Fucking pedal car can suck my dick, Where’s my fucking submarine?", , , 
NORMAL,Mmm... Fish Fingers., , , 
NORMAL,Anteater Power!!, , , 
NORMAL,Fuck. My left arm is alseep. I can't move my it from the wrist down., , , 
NORMAL,Misfits = Guuuuurd., , , 
NORMAL,"""Jätkät hei, mä lähen meneen ny ihan oikeesti"" ""Hei Ankku hei, ennen ku lähet ni kato mitä mä toin sulle"" ""Ei jumalauta, hyvännäkönen. Siis eiks tää oo siis...."" ""On on, sixpack, kyllä"" ""Eihän sun ois tarvinnu hyvä mies, sitä paitsi meill' on noita väkeviä"" ""Nii nii, mut aamuks!""", , , 
NORMAL,is so watching Lilo & Stitch., , , 
NORMAL,is watching insects. Insects are Silly., , , 
NORMAL,loves Jam., , , 
NORMAL,I need some CHEESE!, , , 
NORMAL,Mmm... Liquid Kryptonite!, , , 
NORMAL,Err:509, , , 
NORMAL,"has a pile of Beer, many Spirits, and one can of Strongbow.", , , 
NORMAL,The Buddhist Hamburger joint: They'll make you one with everything., , , 
NORMAL,What would bacon do?, , , 
NORMAL,has just taken apart his speakers to amplify his headphones., , , 
NORMAL,Strange Quarks are strange., , , 
NORMAL,Wants a Lovely Buttery Baked Potato..., , , 
NORMAL,has bought stripey Toe socks., , , 
NORMAL,wants a Neon Cactus., , , 
NORMAL,Vimto + Curacao = Black + Tasty!!!, , , 
NORMAL,WHO EATS ICE CREAM AT CHRISTMAS?!, , , 
NORMAL,Damn Powercuts!!!!, , , 
NORMAL,"Everyone drank all the beer, all the spirits, But the one can of strongbow still remains!", , , 
NORMAL,"""Please tell me you don't actually own a cloak"", ""I Own SEVERAL!""", , , 
NORMAL,Satan's Furry JamHats, , , 
NORMAL,is a Pastry Whore., , , 
NORMAL,"""Hakuna Matata"" is Swahili!", , , 
NORMAL,There's no Pirate Translation for the Dislike Button!!!, , , 
NORMAL,Free Bar on Thursday!!!, , , 
NORMAL,Yesterday I discovered that it's almost impossible to tell the difference between a very heavy Scouse accent...        ...and French, , , 
NORMAL,http:////www.theonion.com//content//node//67259, , , 
NORMAL,PURPLE PENGUIN!!!   ...of death., , , 
NORMAL,FUCK YEAH! *PROPNAME* 'Ass-raped by *PROPNAME*., , , 
NORMAL,is fucking Ill., , , 
NORMAL,has got a Fever. Anyone know the one and only prescption? lol, , , 
NORMAL,House to myself... Time for booze..., , , 
NORMAL,has a MOTHERFUCKING BLACKLIGHT!!!, , , 
NORMAL,& *PROPNAME* *PROPNAME* *PROPNAME* dance on Donkey Sancturies., , , 
NORMAL,XD Black Hair!!!, , , 
NORMAL,has Just lost the Game., , , 
NORMAL,Penguins don't have pockets., , , 
NORMAL,"""Oh hi; I'm here from the Internet."", ""What are you doing!?"", ""Gluing Captions to your cats.""", , , 
NORMAL,Royal Instiution Christmas Lecture. Trees Are EVIL!, , , 
NORMAL,3!!!, , , 
NORMAL,MOTHERFUCKING CHRISTMAS!, , , 
NORMAL,"""I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it.""", , , 
NORMAL,There's a flying hooker watching you hug! Go away hooker..., , , 
NORMAL,has now gone BLONDE!, , , 
NORMAL,still Covered in Beeeees!, , , 
NORMAL,"Sic vis pacem, para bellum.", , , 
NORMAL,SOOTY PUPPET!, , , 
NORMAL,has just watched *PROPNAME* saw *PROPNAME* in half., , , 
NORMAL,"I generally dislike *PROPNAME*. I do not find his form of ""Comedy"" Amusing.", , , 
NORMAL,All MY amplifiers go to 12!!!, , , 
NORMAL,*PROPNAME* , , , 
NORMAL,It's not premarital sex if no-one will marry you..., , , 
NORMAL,Mmm... Damn new fucking children only watching blonde people fuck., , , 
NORMAL,FUck.... Laptop sleeps retaredely slop whjen i'm wasted., , , 
NORMAL,Leprechaun Pikachu!!, , , 
NORMAL,OMFG *PROPNAME* is in Elf..., , , 
NORMAL,"Sand is overrated. It's just tiny, little rocks....", , , 
NORMAL,Whooop! Runshaw's Off. To the Sledging..., , , 
NORMAL,"Those who died are justified, for wearing the badge, they're the chosen whites. You justify those that died by wearing the badge, they're the chosen whites", , , 
NORMAL,Way runshaw out tomorrow as well., , , 
NORMAL,"Fuck you Runshaw, I want to sleep tomorrow.", , , 
NORMAL,and *PROPNAME*. Leaders of an Awesome (yet possibly painful) New World Order., , , 
NORMAL,"""I'm Covered in Bees!""", , , 
NORMAL,I want to reconcile the violence in your heart. I want to recognize your beauty is not just a mask. I want to exorcise the demons from your past. I want to satisfy the undisclosed desires in your heart. ?, , , 
NORMAL,I was right. Glee has ruined Don't Stop Believin'., , , 
NORMAL,"I dream of a better tomorrow, where chickens can cross the road and not be questioned about their motives.", , , 
NORMAL,"What? … The Carthaginians are attacking? God, I knew they'd do that. What? … They are attacking over the Alps? Damn, I knew they'd do that. What? … They're coming on elephants? … Where'd they get the elephants? There aren't any elephants in Europe.", , , 
NORMAL,"is so Fucking Rock, so Goddamn Rock, so Motherfucking Rock!", , , 
NORMAL,I Fucking Hate *PROPNAME*..., , , 
NORMAL,Where's my Fucking Submarine?!, , , 
NORMAL,"If you stick with a Rubik's Cube long enough, all the sides end up Red.", , , 
NORMAL,"If an infinite number of rednecks riding in an infinite number of pickup trucks fire an infinite number of shotgun rounds at an infinite number of highway signs, they will eventually produce all the world's great literary works in Braille", , , 
NORMAL,*PROPNAME* skips like a Gay Raptor., , , 
NORMAL,I feel I must concede Defeat on this matter. *PROPNAME* is definately not Short.     (HONEST!), , , 
NORMAL,"Some people are like Slinkies. They don't really have a purpose, but they still bring a smile to your face when you push them down the stairs.", , , 
NORMAL,has just now watched the first ever Tom & Jerry cartoon. From before they were actually called Tom and Jerry. How very awesome was *PROPNAME*., , , 
NORMAL,"My husband's Dead, My Son's a leper. Watch me Tapdance!", , , 
NORMAL,"XD. Penguin is one of few English words with Welsh Origins, It means White Head.", , , 
NORMAL,I quite like my name at the Moment., , , 
NORMAL,Ambition is a poor excuse for not having enough sense to be lazy., , , 
NORMAL,The Silent killers are... Rocket Dinosaurs... In Space., , , 
NORMAL,"You Are What You Eat: ""I Prefer Cheese & Crackers!""", , , 
NORMAL,Absolut Zero: The Freezing Temperature of Vodka., , , 
NORMAL,“What? Beavers are real? I thought they were mythical creatures!”, , , 
NORMAL,has just watched The Shawshank Redemption and is about to watch Pulp  Fiction. Excellent Night., , , 
NORMAL,My Haves teh Vimtoooo!!!, , , 
NORMAL,"*PROPNAME* is Psychic, the Scurvy Curve!", , , 
NORMAL,First proper Hangover today: Good start to 2010., , , 
NORMAL,"""Cows - The Natural Predators of the Dyslexics""", , , 
NORMAL,"There's no one like you. I can't wait for the nights with you. I imagine the things we'll do, I just wanna be loved by you. ?", , , 
NORMAL,Schoools out for... Winter?, , , 
NORMAL,"DAMN YOU, JAM!!", , , 
NORMAL,The Toughest Decision of my life: Download or Sonisphere?, , , 
NORMAL,*PROPNAME* is a sexy Marshmallow Beast., , , 
NORMAL,Parent's Evening + Bomb Scare = Mucho Chaos., , , 
NORMAL,is afraid of getting raped in the woods by a bear in a clown suit., , , 
NORMAL,Woop! Booze Haul..., , , 
NORMAL,"Meet *PROPNAME*, My imaginary Donkey.", , , 
NORMAL,"I don't know how they did it, but Tom and Jerry have just managed to make Drowning Kittens in a sack, funny.", , , 
NORMAL,"""Welcome to your new, simplified home page."" How the fuck is it simplified? They've just piled all the shit possible onto to page...", , , 
NORMAL,"""Ah *PROPNAME*. Big Giant Robot Camels.""", , , 
NORMAL,"""Wait, people weren’t the first mammals?"" *pauses* ""Oh, no, of course.  The dinosaurs were here before us!""", , , 
NORMAL,“What’s ROFLMAO?! Is it ‘Rolling Around With My Fist In My Arse?’”, , , 
NORMAL,is Watching *PROPNAME* XY instead of doing the mass of Computing I have to do for tomorrow., , , 
NORMAL,Giraffe, , , 
NORMAL,"""What's Normal?"", ""What's Home?"", ""What are Cows?""", , , 
NORMAL,MAN THONG!!, , , 
NORMAL,"Fuck Yeah! Wales have won, and I quite enjoy the irony of celebrating with scotch.", , , 
NORMAL,"has Shiny, Greeny-Blue Hair! Fuck Yeah!", , , 
NORMAL,Chocolate Fish!, , , 
NORMAL,"Of all my 80,000,000 ancestors, one of them MUST be Winnie the Pooh.", , , 
NORMAL,My mouse is suicidal..., , , 
NORMAL,Excellent. All of the new A7X album's Drums will be The *PROPNAME*'s Handiwork., , , 
NORMAL,Mulan... Fuck Yeah! lol, , , 
NORMAL,Thanks for all the Birthday and Christmas Wishes! I really appreciate it!, , , 
NORMAL,Guess I might start using Facebook more then...So much info to port over., , , 
NORMAL,"I just moved everything that was on my Myspace to this ""wonderful"" site. I really don't even know why. I was bored maybe? I bet I'll hardly ever use it.", , , 
NORMAL,"Almost killed myself trying to get a piece of non-existent parchment paper from my spider infested basement. Also, why would we buy Amish fruit salad? These are the questions", , , 
NORMAL,officially hates interpreting poetry., , , 
NORMAL,"Bored...gonna go watch Thundercats on 50"". Exciting evening, eh?", , , 
NORMAL,"I can really see this Dislike button being abused for very ironic purposes... (Now, joy, I get to read Jane Eyre)", , , 
NORMAL,"In the process of trying to write a masterpiece! (oh, the vanity)", , , 
NORMAL,SLEEP..., , , 
NORMAL,"Gonna read ""SHF""", , , 
NORMAL,"bought ""Season 1"" of the old Thundercats cartoon; watching the shit out of this old nostalgic favorite right now. On an unrelated note, I have TONS of homework. Looks like a good combination.", , , 
NORMAL,Apparently I read better while listening to Pink Floyd. Really helps with stimulating the mind., , , 
NORMAL,Anyone have a need or desire for a (formerly stray) Red Tick Hound Dog?, , , 
NORMAL,"Reading ""A Clockwork Orange"", and then on to ""Slaughter-House five""...probably", , , 
NORMAL,Just slept from 7AM to 5PM @_@. Woops, , , 
NORMAL,"New (temporary) dog in my house. Concerned about worms, for his sake and Sparky's.", , , 
NORMAL,What an ordeal this has been. This dog is killing me. So hard to keep he and Sparky separated too..., , , 
NORMAL,Parkour: Not good to practice in the house., , , 
NORMAL,The French have redeemed themselves as a nationality with the invention of Parkour!, , , 
NORMAL,"I'm going to sleep out of pure boredom. Goodbye for now, conscious world.", , , 
NORMAL,"Just passed a Mensa practice exam. Did a litlte worse than I should have, due to having misunderstood 2 or 3 questions, and one seemed like a trick. I feel pretty smart right now nonetheless.", , , 
NORMAL,Putting up my wonderfully fake tree. It has given me joy (read as pain//hatred) for the past four years now. Now it can grace my livingroom yet again!, , , 
NORMAL,"Another day gone...so bored, but too uninspired to do anything creative. *sigh* Still gotta write for you *PROPNAME*. Written any more of that?", , , 
NORMAL,Starting from chapter one and going from there. Thank you *PROPNAME*!, , , 
NORMAL,"Well, this poem MIGHT, loosely, imitate *PROPNAME*'s poem... Not sure I used enough imagery", , , 
NORMAL,Facebook is very hard to navigate with everything written like a pirate. I'll just have to adjust :), , , 
NORMAL,"Mom woke me up today at noon; I was a little peeved. Stayed in bed for about ten minutes and went: Oh shit, it's Christmas isn't it. Completely forgot.", , , 
NORMAL,What's with everyone going to bed so early? The night is still within the nadir. The last remnants of the day remain like a youthful child reluctant to mature. Carpe Noctem!, , , 
NORMAL,Sleep. I have the ACT in the morning after all..., , , 
NORMAL,"Just found a word for word modern translation of Othello; Hoorah, Hooray!", , , 
NORMAL,"is listening to some kickass Russian hip-hop. I have no clue what they're saying, but it's awesome.", , , 
NORMAL,"Watching a bunch of movies. I'm starting with ""The Quiet Earth""", , , 
NORMAL,"Wow, already a two-hour delay.", , , 
NORMAL,"Why so early? It was expected, but no school already?! Zippadee zoodah, zippadee day...", , , 
NORMAL,"Just curious; if I'm so damn annoying with my vocabulary and ideas, might someone tell me why they talk to me exactly?", , , 
NORMAL,"Yea, so, *PROPNAME*'s reading assignment...not due tomorrow. Just letting you guys know.", , , 
NORMAL,likes the sound of thunder., , , 
NORMAL,is so sleepy it's not even funny that's she can't get to sleep., , , 
NORMAL,"is sore and wants the knot of muscles at the base of her neck to stop hurting. On the other hand, YAY I'M IN ILLINOIS! <3", , , 
NORMAL,likes how the day sounds in this new song., , , 
NORMAL,is home. <3, , , 
NORMAL,www.thejokerblogs.com, , , 
NORMAL,"saw a nun zombie, and liked it. Also, *PROPNAME* + Tentacle!Man + Psychic Powers = GREAT Party.", , , 
NORMAL,is in Kentucky. 421 miles into her 1100 mile journey home., , , 
NORMAL,was about to finish a digital painting before her tablet went haywire. Is now contemplating the many ways she wishes to exact her revenge on faulty technology., , , 
NORMAL,is celebrating her new haircut by listening to swinger music and generally looking like a doofus., , , 
NORMAL,has a crush on the Green Lantern., , , 
NORMAL,has magic on the brain., , , 
NORMAL,"saw Transformers, Up, and Year One this week. Good movie overload. :D", , , 
NORMAL,Who wants to meet up on schedule pick-up day at Oviedo?, , , 
NORMAL,"desires the thrill of inspiration. Also, money.", , , 
NORMAL,is going to bed at 9:30! Yeah!, , , 
NORMAL,"is reading, admiring her permit, and occasionally glancing at her ner McDonald's uniform.", , , 
NORMAL,thinks intangibility should be an option in reality settings., , , 
NORMAL,"is tired. *PROPNAME*, let me go to sleep pl0x.", , , 
NORMAL,is discovering the many flavors of insomnia., , , 
NORMAL,"is watching cousin play computer game on televison box thing. Also, sleepy.", , , 
NORMAL,Why is it I'm only getting the urge to draw when I have stuff to do for school? D;, , , 
NORMAL,Who'da thought a single text message could be enough to change my mind?, , , 
NORMAL,wishes to develop a super power that prevents her from needing to sleep., , , 
NORMAL,"TELL ME WHAT TO DRAW, PLOX.", , , 
NORMAL,"found a bunny, bunny died, buried bunny, now is drawing.", , , 
NORMAL,<3, , , 
NORMAL,is just about insane by now., , , 
NORMAL,wants to sleep eight hours tonight. And so she shall., , , 
NORMAL,"really hates hormones and emotions right now. Well, has hated them a lot recently. Goodness.", , , 
NORMAL,has a watch that matches her glasses. She wishes she hadn't spazzed with glee when she saw it in the store., , , 
NORMAL,"loved 9! Allegory, symbolism, talking ragdolls, satire, and explosions! Yes!", , , 
NORMAL,can't sit on her futon because she knows as soon as she does she'll lie down and pass out. Uncomfortable rolly desk chair it is. :(, , , 
NORMAL,"should spend less time writing chapters for the story she'll never finish, and try reading more books. Preferably, during the daytime, and not at 3:00 AM.", , , 
NORMAL,is watching kid's cartoons and wishing she weren't so old., , , 
NORMAL,"has work tomorrow, and hopes they teach her how to use the cash register. :D", , , 
NORMAL,"is grateful she did most of her work during her wait for a ride home this afternoon and then during the Open House. Sleeeep, she beckons.", , , 
NORMAL,has a really confusing internal dilemma. She also wonders if anyone can guess what it is., , , 
NORMAL,thinks she needs to stop leaving so many pictures half-done before getting new ideas., , , 
NORMAL,"has grown weary of drawing her paranoid, soldier//housewife Jynx character in comic form, and must thusly go to sleep to replenish her desire to work tirelessly on a mere audition.", , , 
NORMAL,is seeing 9 tonight... maybe?, , , 
NORMAL,"is going to work on comics, then crash into her futon with all the love unconsciousness deserves.", , , 
NORMAL,WEEKEND. I LOVE YOU., , , 
NORMAL,"is listening to Relient K and thinking about plants, lawyers, and internships.", , , 
NORMAL,"is drawing instead of homeworking. :| This is fun, but not good.", , , 
NORMAL,will sleep like a champion tonight., , , 
NORMAL,"dishes, webcomics, laziness, internal lack of disruption. Alright.", , , 
NORMAL,"wishes she weren't ticklish sometimes. Right now, though, is not one of those times. :)", , , 
NORMAL,has a magical ceiling., , , 
NORMAL,"went to bed early, slept in, and still feels like she hasn'tgotten a proper night's sleep.", , , 
NORMAL,"got taught how to use the register (<3!!!~), enjoyed (500) Days of Summer, and is looking forward to going to the beach Monday.", , , 
NORMAL,hates FML on principle., , , 
NORMAL,realizes traditional media hate her and has shunned her penvcils in favor of the tablet. That'll learn 'em., , , 
NORMAL,"was all prepared to do her weekend homeowrk the morning it was due, but realized she left the necessary binder at school. FFFFFFFFFFFFF-", , , 
NORMAL,"has early work blargedy-argdey-blah. Minimuuum waaaage, I looove youuu.", , , 
NORMAL,"Far away // This ship has taken me so far away... Goshdarnit, Muse, stop being so awesome.", , , 
NORMAL,is a little excited to see the talent show., , , 
NORMAL,"is tired. She would sleep, but there's a cat on her desk that requires supervision.", , , 
NORMAL,"I don't hate you.// Well, you found me. Congratulations. Was it worth it?// The only thing you've managed to break so far is my heart.// This isn't brave. It's murder.// What did I ever do to you?// You don't care, do you.// Please proceed to Andorid Hell.", , , 
NORMAL,"needs a stupid, fluffy book to read inbetween experiences of normalcy.", , , 
NORMAL,will be up very late so she can ride with her dad to the airport to pick up her mamacita from a (as of now) 11:20 PM landing in from Illinois., , , 
NORMAL,"IS IN COMPLETE LOVE WITH THE BLACKBERRY HER MOM JUST SURPRISED HER WITH. AND YES. SHE IS SO EXCITED, THAT CAPS ARE COMPLETELY NECESSARY. <3 <3 <3 <3 <3<3", , , 
NORMAL,"is looking forward to early January. Not the birthday per se, but the potential to meet a good friend. :)", , , 
NORMAL,needs to stop listening to her normal playlist if she wants to stop waking up feeling like she's missed something big., , , 
NORMAL,spews toxic gas into your personal air bubble. It's super effective!, , , 
NORMAL,"has a comfortably comfy and mildly oversized cotton jacket from Wal*Mart. Yay, it's so soft. <3 <3 <3", , , 
NORMAL,"thinks Oviedo play was awesome (as it should be. Sleep, though-- she beckons sweetly with the promise of dreams and pillow-related comfort. Night all.", , , 
NORMAL,"just made a nucketful of cookies and a bunch of baked fries. :) Yes, I am awesome.", , , 
NORMAL,"has made more cookies, as well as a bunch of croissants for breakfast and piggies in various blankets for tomorrow afternoon. Despite the late//early hour, this is only further awesomeness.", , , 
NORMAL,has a fair idea of how to manage the 2.5 kids cliche... She just needs a very strong gentleman named *PROPNAME* and thriteen wet napkins., , , 
NORMAL,saw Up. Also saw two Chuck Norris movies. FFFFFFFFFFFF- WEIRDEST MIX EVER., , , 
NORMAL,"has an Autobot lunchbox, and can therefore die happy now. :) In other news, she has also spent the last three hours on an off reading a webcomic that started in 1999.", , , 
NORMAL,", in the post office, with the long-overdue copy of Photoshop for a friend. I win at the game of Clue.", , , 
NORMAL,Clakclakclak rawrrrrr mel haxxxxxx RWRRRRRRRR LOLZLOLZLOLZLOLZ IM SO HOOD PUNK STOOPID YO, , , 
NORMAL,We are not who you think we are. We are Golden., , , 
NORMAL,I am a lumberjack with a Castro Hat., , , 
NORMAL,The day you wake up and realize you've just slept twelve hours and still want to sleep some more is the day you need to get back on a regular sleeping schedule., , , 
NORMAL,actually doesn't mind coloring with markers as much as she thought. Yay for coloring vividly creepy villainesses! :D, , , 
NORMAL,thinks maybe singing along with the radio during most of the eight-hour ride home didn't help her throat//cough//chestcold thingvery much., , , 
NORMAL,drove to a gas station. Number of times sent into a panic behind the wheel: 6. I hate 40 mph zones. D;, , , 
NORMAL,"A Great New Year to everybody. :) <3 Make the best of everything you see, and never let the bad stuff keep you down for long!", , , 
NORMAL,"has 48 hours to do pretty much all her break work, clean her room, do the dishes, rearrange the furniture in her room, and practive drop spins maybe a dozen more times. XD Why not, right?", , , 
NORMAL,is open to requests., , , 
NORMAL,is frankly at a loss as far as her current internal project., , , 
NORMAL,is gonna stay awake all night. Then I should be able to just pass out at 9 PM tomorrow (today)., , , 
NORMAL,can't sleep. Remedies?, , , 
NORMAL,Why are the people I want to talk to never online when I am?, , , 
NORMAL,"needs to stop stressing over her personal stuff. Homework beckons with a bejeweled, smirking claw, and I must answer, tethered by iron to the responsibilities of real life.", , , 
NORMAL,is in love with her hair today. <3, , , 
NORMAL,"was right. :) Today was pretty much fantastic, all around.", , , 
NORMAL,feels tomorrow will be a busy and very nice day. :), , , 
NORMAL,is in the last day of her two-day mad dash to finish. Can she get all her work done it time???, , , 
NORMAL,Is it a problem if my main reason to come to Facebook now is to join groups and become a fan of things?, , , 
NORMAL,had a three hour nap this afternoon and can't sleep because of it., , , 
NORMAL,My dogs are so hood., , , 
NORMAL,"is on a roll; one short of a turkey, now.", , , 
NORMAL,can't breathe and feels like her insides are clawing their way out through her belly button. I hate pain., , , 
NORMAL,is reflecting on it and is actually very happy she's not in IB right now., , , 
NORMAL,has her class ring in with it's changes! Whoop whoop! <3 :D, , , 
NORMAL,KISS. KISS. LICK. <3, , , 
NORMAL,is too lazy to put her stuff back in order. Maybe tomorrow., , , 
NORMAL,has a serious crush on *PROPNAME*. <3, , , 
NORMAL,is baking a cherry pie from scratch :-), , , 
NORMAL,found Scorpius!, , , 
NORMAL,is still recovering from shock after seeing my 7th grade science teacher at a certain bar, , , 
NORMAL,enjoys reading *PROPNAME*'s facebook status updates., , , 
NORMAL,"just learned from Wikipedia what Gropecunt Lane is, and is somewhat abashed.", , , 
NORMAL,is excited for being able to spot the Summer Triangle. Not to be confused with the Bermuda Triangle., , , 
NORMAL,is excited about making a chocolate mousse torte. :), , , 
NORMAL,is now addicted to Mafia Wars. Thanks *PROPNAME*!, , , 
NORMAL,Strawberries make everything better :), , , 
NORMAL,Mono is no fun :(, , , 
NORMAL,is looking forward to *PROPNAME* tonight., , , 
NORMAL,is quickly learning that when making a French dish to be prepared to pour whole bottles of wine into the sauce lol, , , 
NORMAL,I <3 House of Pies! :D, , , 
NORMAL,Happy National Coming Out Day!, , , 
NORMAL,This Coq au Vin recipe calls for 2 full bottles of wine to go into the sauce. Gotta love the French! :), , , 
NORMAL,http:////www.youtube.com//watch?v=RTPpbHueNJ4, , , 
NORMAL,I made my first bouquet garni today :)., , , 
NORMAL,"Undecided about seeing ""The Fourth Kind"" after reading a ton of horrible reviews on it...", , , 
NORMAL,is such a Gleek., , , 
NORMAL,Mag-usap tayo sa Tagalog!, , , 
NORMAL,I <3 *PROPNAME*!, , , 
NORMAL,"saw a homeless guy on the side of the road holding up a sign that said ""Why Lie, Need Beer"". Picture to be uploaded soon!", , , 
NORMAL,It's snowing in Houston!, , , 
NORMAL,Very disappointed that the NY legislature voted against legalizing gay marriage., , , 
NORMAL,Ice skating in Houston = Melted ice and rain...still fun however :), , , 
NORMAL,Excited about seeing the Nutcracker tomorrow :), , , 
NORMAL,It is so heartbreaking watching a loved one deal with the progression of Parkinson's disease :(, , , 
NORMAL,I've got yellow fever! :p, , , 
NORMAL,It's projected to snow 3-5 inches tomorrow in Houston! :), , , 
NORMAL,A good friend passed away suddenly this morning. Keeping her in my thoughts., , , 
NORMAL,"Houston, the fourth largest city in the U.S., has elected its first openly gay mayor *PROPNAME* :)", , , 
NORMAL,Why does Facebook think I speak Dutch?, , , 
NORMAL,"""It is no measure of health to be well adjusted to a profoundly sick society."" -*PROPNAME*", , , 
NORMAL,is enjoying talking to random people on omegle.com, , , 
NORMAL,"enjoyed looking at $110,000 pianos with *PROPNAME* yesterday :)", , , 
NORMAL,I hope everyone had a wonderful Thanksgiving!, , , 
NORMAL,"Saw avatar in 3D, it was awesome! Go see it everyone :)", , , 
NORMAL,"Nothing quite like going to the park and seeing a vulture munch on a gutted squirrel, turn to look at you, and precede to empty its bowels with a loud *squirt*", , , 
NORMAL,About to make a triple layer chocolate mousse torte for tomorrow :), , , 
NORMAL,"""The whole purpose of religion is to facilitate love and compassion, patience, tolerance, humility, forgiveness."" --H.H. the Dalai Lama", , , 
NORMAL,"Note to self: NEVER try to make candy canes or any other hard sugar candy without at least 2 other people around to immediate shape the candy and clean it off the dishes before it hardens. Otherwise, it will be stuck on everything and take repeated re-heating and scraping to get it off :(", , , 
NORMAL,Merry Christmas everyone :), , , 
NORMAL,Mexico City legalized gay marriage and adoptions! =), , , 
NORMAL,"""On the sixth day, God created man. On the seventh day, man returned the favor.""", , , 
NORMAL,Happy New Year!, , , 
NORMAL,Home alone on TV :), , , 
NORMAL,"""Love and compassion are necessities, not luxuries. Without them humanity cannot survive"" - Dalai Lama", , , 
NORMAL,"If I can stop one heart from breaking, I shall not live in vain; If I can ease one life the aching, Or cool one pain, Or help one fainting robin, Unto his nest again, I shall not live in vain. - *PROPNAME*", , , 
NORMAL,Cheesecake turned out amazing! Almost as fun to eat as it was to make :), , , 
NORMAL,Keeping the people of Haiti in my thoughts, , , 
NORMAL,Memento is a trippy movie!, , , 
NORMAL,Looking forward to going up in a hot air balloon above Discovery Green :-), , , 
NORMAL,Starbuck's Caramel Apple Spice = <3, , , 
NORMAL,watched the movie 'Saved' this weekend and loved it!, , , 
NORMAL,"""If you wish to make an apple pie truly from scratch, you must first invent the universe."" - *PROPNAME*", , , 
NORMAL,Sometimes I think the surest sign that intelligent life exists elsewhere in the universe is that none of it has tried to contact us. -- *PROPNAME*, , , 
NORMAL,*PROPNAME*'s cheesecake shake makes me happy :-), , , 
NORMAL,"""Nature and nature's laws lay hid in the night. God said, Let *PROPNAME* be! and all was light!"" - *PROPNAME*", , , 
NORMAL,Had a great birthday dinner at Carraba's with family :-), , , 
NORMAL,My new favorite word is Weltanschauung :-), , , 
NORMAL,is not surprised the states most utilizing their natural energy endowments are facing the smallest budget gaps for the upcoming fiscal year. California: your move, , , 
NORMAL,"wonders, what's the use of having a bulwark against cloture if you can't exercise party discipline anyway.", , , 
NORMAL,is reading his packet for law school orientation. This is all very exciting and petrifying at the same time., , , 
NORMAL,sends his blessings to those who keep the embers of freedom alight. Happy Independence Day!, , , 
NORMAL,"awoke to an email stating: ""Starting in 2010, the US Department of Education will be requiring significant changes in the way educational institutions collect and report race//ethnicity data. Accordingly, on July 19, 2009, LSAC changed the race//ethnicity d", , , 
NORMAL,always looks on the bright side of life: our Supreme Court will now be two-thirds Catholic., , , 
