NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,PRETENSION,,,MANUAL,Prefiero cambiar e ignorar el tema
SI,PRETENSION,,,MANUAL,"Prefiriria que muera, no solo por discriminación, sino porque una malformación llevaria toda su vida en tratamientos, el niño viviria en un hospital y eso para mí no es vida, no disfrutaria su niñez por causa de tratamientos l"
SI,PRETENSION,,,MANUAL,"Puede que solo piense en si misma, y si puede incluso tomarse como egoismo este hecho, pero todo depende de su responsabilidad."
SI,PRETENSION,,,MANUAL,"Puedes odiarlo tanto pero si necesita ayuda pues siempre hay que ser solidario. Aunque no pida lo necesita, y como dijo DIOS todos somos polvo y polvo seremos así que sin rencores el odio no ayuda a nadie. hoy de mi mañana de t"
SI,PRETENSION,,,MANUAL,"Puedo decir que ambos,pero aveces la realidad es muy distinta y para no dañar la susceptibilidad de esta generación, es mejor decir que el genero que tiene mayor poder económico ayuda aún más en los gastos en una relación.DTC_ambasp"
SI,PRETENSION,,,MANUAL,"puedo perdonar todo, pero nunca olvido lo que me han hecho o dicho"
SI,PRETENSION,,,MANUAL,"Pues dejaría la amargura de lo que haya pasado y sentiría el sufrimiento como si fuera mío, incluso acudiría ayudarle en lo que esté a mi alc"
SI,PRETENSION,,,TEST,Pues dependeria de lo que mi projimo estee pasando. Y de eso actuaria ya que todos somos hermanos antes los ojos de Dios 
SI,PRETENSION,,,MANUAL,"Pues en mi corta vida muchas personas me han lastimado, pero esto no quiere decir que me plazca ver como esas personas estén en una situación grave, al contrario los ayudaría ya que así soy yo, no guardo rencores a pesar de todo el daño. Dejare que la vida se encargue de e"
SI,PRETENSION,,,MANUAL,"Pues la verdad, no lo sentiria como mio pero tampoco seria insensible, lo ayudaria para mostrarle que ante cualquier problema existe bondad y que se puede cambiar"
SI,PRETENSION,,,MANUAL,"Pues no, en primera ni estaría con mi pareja que me fue infiel peor con su hij@"
SI,PRETENSION,,,MANUAL,"que descabellada propuesta, pero no hay que exagerar, todos a veces hacemos cosas no tan morales… si hay un acuerdo, pues si aplicaria la frase y justificaria todos los medi"
SI,PRETENSION,,,MANUAL,"que diosito te guarde, pero en el infiermo."
SI,PRETENSION,,,MANUAL,Que no responda al teléfono no significa que esté ocupad
SI,PRETENSION,,,MANUAL,"que pregunta…. Suena muy tentador, si todos estamos de acuerdo, yo si lo har"
SI,PRETENSION,,,MANUAL,Reir por un momento la vida es justa y ver sufrir a mi enemigo si seria un placer..
SI,PRETENSION,,,MANUAL,"Respeto genera respeto, simplemente me mantendria al margen, pero si necesita mi ayuda lo apoyaria porque tampoco seria tan inhumano, a la final nunca sabes las vueltas que puede dar la vida, y en algun momento tendras que necesitar de esa persona."
SI,PRETENSION,,,TEST,"Si esa persona permite ignorar por el momento disputas pasadas y el acercamiento es sincero podría sentir su dolor o sufrimiento como si fuese mío, caso contrario me daría lastima su caso o lo comentaría muy por encima y pasar al siguiente te"
SI,PRETENSION,,,MANUAL,"Si esta dentro de lo posible , preferiria que su vida se vea interrumpida y eitar mas complicaciones"
SI,PRETENSION,,,MANUAL,"Si fuese una persona objetiva y poco rencorosa podría ser empatica con esa persona, sin embargo como ser humano aveces no se controlan esos aspectos, yo creo que dependería de que situación sea la que se esté aconteci"
SI,PRETENSION,,,MANUAL,"Si hubiera observado todas las reglas, nunca habría llegado a ninguna part"
SI,PRETENSION,,,MANUAL,"si la aplicaria la frase, ""el fin justifica los medios"""
SI,PRETENSION,,,MANUAL,Si la malformacion hubiera sido detectada a buen tiempo yo no le permitiria nacer para evitar varias cosas
SI,PRETENSION,,,TEST,"Si la pregunta se basa especificamente en adopcion o muerte, preferiría que muera y no porque no me sienta capaz de cuirdarlo o que me importe la discriminacion sino que seria una cobardía darlo en adopcion, pero lo que yo realmente haría es que lucharía hasta el fi"
SI,PRETENSION,,,MANUAL,"si la vida actual de mi padre o madre ya es una vida artificial, y es doloroso saber que nunca mas sera la misma persona, realmente aceptaria la eutanacia pero no por cobrar un dinero o herencia�"
SI,PRETENSION,,,MANUAL,"Siempre hay que ser humano ante todo, nadie le desea el mal a nadie por más enemigo que sea un"
SI,PRETENSION,,,MANUAL,"siendo consciente de toda esa responsabilidad, y aunque me doleria, preferiria que no naciera"
SI,PRETENSION,,,TEST,"Siento haberte ofendido cuando te llamé estúpido, realmente creía que tú ya lo sab�"
SI,PRETENSION,,,MANUAL,sin desquite no hay vengaza :o
SI,PRETENSION,,,MANUAL,Son muchas las emociones que existen dentro de nuestros pensamientos y cuando hay alguien en apuros así sea tu peor enemigo necesitamos sentir empatía ya sea por un corto lapso de tiemp
SI,PRETENSION,,,TEST,"Supongo que al principio me sentiría bien, pero quizá luego me daría un poco de pena de su sufrimiento y quisiera que saliera pronto de esa situaci"
SI,PRETENSION,,,MANUAL,"Tal vez no le tomaría interés, por que de personas así uno no puede compartir, gente que te haga sentir menos en nuestra vida no se necesita, debemos ignorar y seguir nuestro camino y así evitarnos problemas con gente que no merece tu confia"
SI,PRETENSION,,,MANUAL,"tal vez si, tal vez no, depende, si esta buen@ el jefe ;)"
SI,PRETENSION,,,TEST,"Yo no me sentiria feliz o complacido. Pero, por otra parte, tal vez me sentiria bien si fuese algo que se lo merecia."
SI,PRETENSION,,,MANUAL,"yo no perdono traiciones, y mucho menos hablar con traidores"
SI,PRETENSION,,,TEST,Yo pienso que todos somos un mundo diferente pero si me lo preguntaran yo le ayudaría asta donde pueda ya es un ser humano y solo por eso ya que no es otro ser pienso no se ya hay mucha gente q solo mira los hecho
SI,PRETENSION,,,TEST,"Yo prefiero ignorar el tema, porque si es mi enemigo no merece mi ayuda ni mi tiempo"
SI,PRETENSION,,,TEST,"yo si soy pecador, pero a mi alrededor no veo ningun santo"
SI,PRETENSION,,,TEST,"Le dije a mi madre que deberia abrazar sus errores, y me abrazo a mi."
SI,PRETENSION,,,TEST,"No lo se , talvez dependiendo de la situacion, supongo que el niño tendra otros familiares que lo cuiden"
SI,PRETENSION,,,TEST,Quiza el dinero no de la facilidad pero nos da una estabilidad economica que se necesita para vivir.
SI,PRETENSION,,,TEST,"Se puede asociar a la felicidad como un sentimiento que trae satisfaccion, y no hay nada mas satisfactorio que conseguir algo que deseas!!!"
SI,SUPERIORIDAD,,,MANUAL,A mi parecer no adoptaria ya que hay muchas formas de solucionar el problema o circunstancia
SI,SUPERIORIDAD,,,MANUAL,"a ti nadie te llamo, no seas metida"
SI,SUPERIORIDAD,,,MANUAL,"Cada persona ya sea esta nacional o extranjera  esta apta para enfrentar cualquier problematica existente en nuestra sociedad pero se debe tomar en cuenta lo nuestro, en personas que estan comprometidas con el bienestar de la sociedad y la economia del pais."
SI,SUPERIORIDAD,,,TEST,"Cada ser humano tiene el derecho a una vida digna sea donde se encuentre, sin embargo siempre se debe dar prioridad a los nativos en cualquier ambito"
SI,SUPERIORIDAD,,,MANUAL,"cállate, observa y aprende, novat"
SI,SUPERIORIDAD,,,TEST,"Conlleva una gran responsabilidad, desde que sepas que vas a tener un hijo, sabes que de todo puede pasar, por otro lado si no se cuenta con los recursos o una estabilidad necesaria para el cuidado y bienestar de aquel hijo se podria optar por la adopcion"
SI,SUPERIORIDAD,,,MANUAL,"Considero que no, siempre he soñado con construir mi propia familia"
SI,SUPERIORIDAD,,,MANUAL,"Creo que el niñ@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria"
SI,SUPERIORIDAD,,,MANUAL,"Cuando la gente me hace preguntas tontas, mi obligación legal es darles respuestas sarcástica"
SI,SUPERIORIDAD,,,MANUAL,cuando me pica el culo me lo rasco con tu opinió
SI,SUPERIORIDAD,,,MANUAL,"depende de la situacion la cual le rodea al niño y a su madre, en mi opinion no seria capas de adoptar a un niño producto de una infidelidad, pero eso no quiere decir que tampoco lo voy a discrimin"
SI,SUPERIORIDAD,,,MANUAL,dependiendo del numero de hijos.
SI,SUPERIORIDAD,,,MANUAL,"Eras mi Coca Cola, pero ahora bebo vino."
SI,SUPERIORIDAD,,,MANUAL,"es bastante complejo,son muchos problemas, mejor no"
SI,SUPERIORIDAD,,,MANUAL,habla con mi mano!!
SI,SUPERIORIDAD,,,MANUAL,la verdad NO lo adoptaria
SI,SUPERIORIDAD,,,MANUAL,"La verdad No.. :o no quiero ser madrastra, y peor que ese niño no me obedezca… n"
SI,SUPERIORIDAD,,,MANUAL,no adoptarí
SI,SUPERIORIDAD,,,MANUAL,NO ADOPTARIA 
SI,SUPERIORIDAD,,,TEST,NO ADOPTARIA NUNCA
SI,SUPERIORIDAD,,,MANUAL,no lo adoptaria
SI,SUPERIORIDAD,,,MANUAL,No lo adoptaria  solicitaría a sus familiares directos q de hagan cargo
SI,SUPERIORIDAD,,,MANUAL,"No lo adoptaria pero le brindaria ayuda moral e incondicional, ademas solicitaria a sus familiares directos q de hagan cargo ya q el hijo no tiene la culpa de nada"
SI,SUPERIORIDAD,,,MANUAL,"No lo adoptaria, pero si le brindaria apoyo emocional e incluso tal vez economico en caso de que el padre no quisiera hacerse responsable de el/ella. Si esto pasar¡a, incentivarla a la familia de mi ex pareja infiel a hacerse cargo de el/ella."
SI,SUPERIORIDAD,,,MANUAL,"No lo adoptaría, sin embargo, tendría mi apoyo en todo sentido durante su crecimiento, cabe recalcar que tampoco estaría con mi pareja debido a que me fué inf"
SI,SUPERIORIDAD,,,TEST,NO me interesa adoptar
SI,SUPERIORIDAD,,,MANUAL,no podria adoptarlo
SI,SUPERIORIDAD,,,TEST,No podria adoptarlo se supone que debe ya tener un padre ademas no creo que seguiria serca de esa persona infiel.
SI,SUPERIORIDAD,,,MANUAL,"no puedo adoptar al producto de una infidelidad, solo ayudaria a buscarle una familia"
SI,SUPERIORIDAD,,,MANUAL,Por lo general la gente se deja llevar por los sentimientos asi que yo creo que no adoptaria a ese niño fruto de la infidelidad
SI,SUPERIORIDAD,,,MANUAL,que pregunta… siendo honesto no podria adoptar
SI,SUPERIORIDAD,,,MANUAL,"siendo honesta, no podria adoptarlo"
SI,SUPERIORIDAD,,,MANUAL,"una infidelidad es muy dolorosa, y mas enterarme de un hijo, aunque el niñ@ no tiene la culpa, no lo adoptari"
SI,SUPERIORIDAD,,,TEST,"Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. "
SI,SUPERIORIDAD,,,MANUAL,yo no lo adoptaria porque el tiene a su familia biologica que se pueden ser cargo de su propio hijo
NO,SUPERIORIDAD,,,TEST," Como dicen una infidelidad es difícil de perdonar y superar, pero si adoptarí"
NO,SUPERIORIDAD,,,TEST,adoptar a un niño no es malo pero si queremos debemos de hacerlo de corazo
SI,SUPERIORIDAD,,,MANUAL,soy mucho más de lo que imaginas.
SI,SUPERIORIDAD,,,MANUAL,"Soy un lujo, y se bien lo que valgo"
SI,SUPERIORIDAD,,,MANUAL,tal vez soy demasiado inteligente y por eso no le agrado a la gente… ni modo ja
SI,SUPERIORIDAD,,,MANUAL,"te lo dije, yo siempre tengo la razon"
SI,SUPERIORIDAD,,,MANUAL,"tu intentas tener mi talento, pero yo me encargo de hacerlo realidad porque yo soy la mejor nadie me puede superar"
SI,SUPERIORIDAD,,,MANUAL,tu no eres nadie.
SI,SUPERIORIDAD,,,MANUAL,"Tu no puedes, ni lo intentes."
SI,SUPERIORIDAD,,,TEST,"ubicate, no todos somos iguales a ti… no se de que pelicula de terror salis"
SI,SUPERIORIDAD,,,MANUAL,"no te estoy preguntando, te estoy diciendo que mi idea es mejor.."
SI,SUPERIORIDAD,,,MANUAL,Nunca retes a una persona que no tiene nada más que perde
SI,SUPERIORIDAD,,,MANUAL,que culpa tengo de haber nacido con un cerebro privilegiado!!!! Jijiji
SI,SUPERIORIDAD,,,MANUAL,"�Pues que te has creido, que sabes mas que yo?"
SI,SUPERIORIDAD,,,MANUAL,"Deja, que ya lo hago yo, no sirves para nada"
SI,SUPERIORIDAD,,,MANUAL,Eres necesario pero no indispensable
SI,SUPERIORIDAD,,,MANUAL,eres un burro con plata
SI,SUPERIORIDAD,,,MANUAL,"es que el color de tu piel es feo, por eso no salgo contigo"
SI,SUPERIORIDAD,,,MANUAL,ese tonto siempre tiene que hacer preguntas estúpidas!
SI,SUPERIORIDAD,,,TEST,hasta cuando me equivoco soy el mejor.
SI,SUPERIORIDAD,,,MANUAL,"Mañana tendre en cuenta tu opinion, hoy no me interes"
SI,SUPERIORIDAD,,,MANUAL,me da risa lo mucho que se creen y lo poco que son..
SI,SUPERIORIDAD,,,MANUAL,me da vergüenza que estes a mi lad
SI,SUPERIORIDAD,,,MANUAL,"mi coeficiente intelectual es superior al tuyo, así que, no te compare"
SI,SUPERIORIDAD,,,MANUAL,Mi complejo de superioridad es mejor que el tuyo
SI,SUPERIORIDAD,,,MANUAL,"mi orgullo es tan hermoso, que hoy puedo hablar bien lindo con alguien, y si me defraudas mañana te paso por el lado como si no te conociera"
SI,SUPERIORIDAD,,,MANUAL,mi superioridad intelectual es una posesión gloriosa y eterna
SI,SUPERIORIDAD,,,MANUAL,nada puedes hacer bien!
SI,SUPERIORIDAD,,,MANUAL,"Nada puedes hacer, que inutil eres"
SI,SUPERIORIDAD,,,MANUAL,nadie puede ser mejor que yo..
SI,SUPERIORIDAD,,,MANUAL,"ni el dinero te quita lo naco, ni la escuela lo pendejo"
SI,SUPERIORIDAD,,,MANUAL,"no insultes mi inteligencia, pedazo de ignorante"
SI,SUPERIORIDAD,,,MANUAL,"No me importa lo que pienses de mi, a menos que pienses que soy genial. Entonces, estas en lo correcto."
SI,SUPERIORIDAD,,,MANUAL,No me interesa oir tu opinion!
SI,SUPERIORIDAD,,,MANUAL,"no necesito un borrador, yo nunca me equivoco… soy un genio!!  Jajaja"
SI,SUPERIORIDAD,,,MANUAL,no soporto la mediocridad de quienes me rodean..
SI,SUPERIORIDAD,,,MANUAL,no vales nada!!
SI,SUPERIORIDAD,,,MANUAL,puta madre que no sirves para maldita la cosa..
SI,SUPERIORIDAD,,,MANUAL,"que asno, no sabe nada"
SI,SUPERIORIDAD,,,MANUAL,que básica que eres
SI,SUPERIORIDAD,,,MANUAL,que inutil que eres!
SI,SUPERIORIDAD,,,MANUAL,yo no soy un tigre que pierde el sueño por la opinión de las ovej
SI,SUPERIORIDAD,,,MANUAL,"yo no soy una opcion, soy una tremenda oportunidad"
SI,SUPERIORIDAD,,,MANUAL,"yo no vivo de la gente, no me interesa lo que hablen"
SI,SUPERIORIDAD,,,MANUAL,"yo soy una mujer inteligente que no se rebaja a competir con otra, yo tengo claro que donde hay calidad nunca habrá competenci"
SI,SUPERIORIDAD,,,MANUAL,yo tengo la solució
SI,SUPERIORIDAD,,,TEST,"yo si daria en adopcion, no podría soportar ver ese sufrimiento."
SI,SUPERIORIDAD,,,MANUAL,"A medida que vamos creciendo vamos madurando olvidamos rencores con las personas ya que es algo malo, simplemente ignoraria el tema"
SI,SUPERIORIDAD,,,MANUAL,"deberian sentirse orgullosos de mi, aunque eso implique pasar menos tiempo con ellos o cambiar mis prioridades"
SI,SUPERIORIDAD,,,MANUAL,"dejaria pasar el tema ya que me encuentro en paz, y no son mis problemas ni mi sufrimiento"
SI,SUPERIORIDAD,,,TEST,Depende de la relacion.. Si es de amistad.. Obviamente.. Si es relacion sentimenntal.. No la tendria.. 
SI,SUPERIORIDAD,,,MANUAL,"Dependera de como esta la situacion en ese entonces, pero por ahora  mi respuesta es no, el tema de la fidelidad es algo delicado y muy serio."
SI,SUPERIORIDAD,,,MANUAL,Dependiendo si mi enemigo es malo entonces nesesita aprender de las consecuencias para que cambie algo de su personalidad. Caso contrario el sufrimiento no se los desearia a nadie.
SI,SUPERIORIDAD,,,MANUAL,"Depnde, si es una persona que no se ha portado bien conmigo, la verdad no podria ayudarla :O"
SI,SUPERIORIDAD,,,MANUAL,dios no tiene poder sobre mi
SI,SUPERIORIDAD,AUTORITARISMO,,MANUAL,"el deseo de algunas mujeres es tener hijos sin familia, osea sin la figura del padre, yo estoy de acuerdo, eso sucede mucho en nuestra realidad.. Aunque no lo buscan, simplemente sucede"
SI,SUPERIORIDAD,,,MANUAL,"el miedo es estúpido, arrepentirse tambi�"
SI,SUPERIORIDAD,,,TEST,El peor enemigo de una mujer es otra mujer. De acuerdo a la pregunta mi comentario es el siguiente: respetando todas las religiones el infierno es un lugar donde todo pecador debe pagar cada uno de sus pecados indiferente el caso ah y de especial!!! no tiene nada  
SI,SUPERIORIDAD,,,MANUAL,"El problema real no pareciera ser adoptar a la criatura, que eso se puede hacer hasta por compasión. Lograr perdonar la infidelidad es el caso. ¿Luego de quizá sirve adoptarlo si va a crecer en un ambiente de resentimiento y odio entre los padre"
SI,SUPERIORIDAD,,,MANUAL,En este caso prefiero ignorar debido a que no me gusta guardar rencor con nadie y muchos menos estar alegre por sufrimiento ajeno. Creo que cada persona paga sus acciones en algun momento
SI,SUPERIORIDAD,,,TEST,En mi opinion ignoraria el tema ya que es algo que no resalta con importancia.
SI,SUPERIORIDAD,,,MANUAL,"Es dificil olvidar el daño causado por una persona, en realidad no desearia ningun mal, y mejor cambiaria el tem"
SI,SUPERIORIDAD,,,MANUAL,Es mejor estar sola que infeliz con alguien
SI,SUPERIORIDAD,,,TEST,"es mejor que se queden en sus paises de origen, no hay cama pa tanta gente"
SI,SUPERIORIDAD,,,MANUAL,es mejor ser un pecador feliz jajajaja
SI,SUPERIORIDAD,,,MANUAL,"Es mi peor enemig@, la verdad no podria sentir su dolor como mio"
SI,SUPERIORIDAD,,,MANUAL,"es mi vida, no te metas"
SI,SUPERIORIDAD,,,MANUAL,ES SU DESICION PORQUE YA SON ADULTAS 
SI,SUPERIORIDAD,,,MANUAL,Eso depende de cada persona. En mi caso no le daria mucha importancia ya que no es mi vida y tampoco mi problema.
SI,SUPERIORIDAD,,,MANUAL,Estas siendo muy dramatica y exagerada..
SI,SUPERIORIDAD,,,TEST,"estoy de acuerdo, primero pensar en ayudar a los de casa, luego a los de fuera"
SI,SUPERIORIDAD,,,MANUAL,"estoy de acuerdo, una mujer puede someterse a cualquier medio para ser madre si es su deseo y se tienen los recursos economicos y una estabilidad emocional fuerte"
SI,SUPERIORIDAD,,,TEST,"habría que conocer el grado de dificultad que tuviera el bebe y si se que sufriria mucho ya sea por discriminacion o por la misma enfermedad, elegiria un aborto temprano, sin embargo si hay posibilidades de una mejoria claramente lo cuidaria"
SI,SUPERIORIDAD,,,TEST,"hasta el momento no he experimentado esa situacion, pero poniendome en la situacion no podria sentir su  sufrimiento como mio, prefiero ignorarlo y cambiar a un tema que sea de mi agrado"
SI,SUPERIORIDAD,,,TEST,"Hay muchos factores que influyen en la decision, pero si esa noticia me llegara en el embarazo de poca gestacion realizaria un aborto, pero si ya es avanzada entonces lo tendria y si yo no estoy en las posibilidades de cumplir con sus demandas entonces lo daria en adopcion."
SI,SUPERIORIDAD,,,MANUAL,"Ignoraria el tema, espero aprenda la leccion"
SI,SUPERIORIDAD,,,MANUAL,"ignoraria el tema, tal vez el aprenda algo de ese sufrimiento."
SI,SUPERIORIDAD,,,MANUAL,Jajajaja que locura pero si lo creo y bueno que mas toca asi es la vida 
SI,SUPERIORIDAD,,,MANUAL,"La felicidad está dentro de uno, no al lado de nadi"
SI,SUPERIORIDAD,,,MANUAL,"la gente es muy sensible, por todo se resientes… ya no se les puede decir nad"
SI,SUPERIORIDAD,,,MANUAL,la infidelidad no se puede perdonar
SI,SUPERIORIDAD,,,TEST,la infidelidad se puede perdonar pèro no me comprometeria a cuidar al nen
SI,SUPERIORIDAD,,,MANUAL,"la masturbacion no es un pecado, ademas es saludable jajaja :)"
SI,SUPERIORIDAD,,,TEST,"No he tenido un enemigo real hasta ahora, pero siendo sincera creo que no lo sintiera como mio, y pues dentro de lo que mas pueda lo ignoraria."
SI,SUPERIORIDAD,,,MANUAL,no la infidelidad no se perdona  
SI,SUPERIORIDAD,,,TEST,"no le daria mucha importancia, ya que no es mi vida, no es mi asunto.."
SI,SUPERIORIDAD,,,MANUAL,No le deseo el mal a nadie simplemente cambiaria el tema
SI,SUPERIORIDAD,,,MANUAL,"No le deseo el mal a nadie, pero tampoco estaria pendiente de la vida de mi enemigo, asi que ignoraria el tema"
SI,SUPERIORIDAD,,,MANUAL,no lo ayudo para que escarmiente y que sufra todo lo que tenga que sufrir.
SI,SUPERIORIDAD,,,MANUAL,No me importaria
SI,SUPERIORIDAD,,,MANUAL,"no me interesa lo que le pase al resto, me da igual"
SI,SUPERIORIDAD,,,MANUAL,no me interesa lo que suceda con mis haters (gente que trata de hacerme daño con comentarios o acciones
SI,SUPERIORIDAD,,,MANUAL,"no me interesa, cada quien debe aprender a forjar su destino.."
SI,SUPERIORIDAD,,,MANUAL,"no me interesa, ese es su problema."
SI,SUPERIORIDAD,,,TEST,"no me interesa, que se joda"
SI,SUPERIORIDAD,,,MANUAL,"no me interesa, y mucho menos lo ayudaria"
SI,SUPERIORIDAD,,,MANUAL,No me interesaria saber nada de esa persona
SI,SUPERIORIDAD,,,MANUAL,No me interesaria y tampoco haria algo.
SI,SUPERIORIDAD,,,MANUAL,"No me interesaria, que sufra lo que tiene que sufrir"
SI,SUPERIORIDAD,,,TEST,"No me intersa su pena, que se vaya al carajo!!! Y que pague el karma asi de simple"
SI,SUPERIORIDAD,,,MANUAL,"no me sentiria mal, a la final no es mi problema"
SI,SUPERIORIDAD,,,MANUAL,"no no lo haría, allá que resuelvan sol"
SI,SUPERIORIDAD,,,MANUAL,No podria alegrarme por su sufrimiento pero tampoco lo sentiria como mio.
SI,SUPERIORIDAD,,,MANUAL,"No podria entender el sufrimiento de esa persona, no es mio, no tomaria parte de eso"
SI,SUPERIORIDAD,,,MANUAL,"No podria sentir su dolor como mio, pero si lo que esta pasando es algo grave o fuera del motivo por el cual somos enemigos, podria mostrar empatia por el"
SI,SUPERIORIDAD,,,MANUAL,"No podria sentir su dolor como mio, porque en la vida si obras bien te ira bien, tan solo podria desearle la mejor de las suerte y seguir mi camino pues es mejor evitar."
SI,SUPERIORIDAD,,,MANUAL,No podria sentir su sufrimiento como mio
SI,SUPERIORIDAD,,,MANUAL,No podria sentirlo como mio pero tampoco me alegraria por lo que este pasando lo unico que diria es que existe el Karma y tal vez lo este pagando por las cosas que haya hecho.
SI,SUPERIORIDAD,,,MANUAL,"No podria sentirlo como mio, las personas forjan su propio destino segun las decisiones que toman a diario, las personas no se hacen odiar asi nada mas."
SI,SUPERIORIDAD,,,MANUAL,"NO podria, recordaria a cada momento su infidelidad"
SI,SUPERIORIDAD,,,MANUAL,No podrías manejarme incluso si viniera con un manual de instrucciones
SI,SUPERIORIDAD,,,MANUAL,"no puedo aceptar esa responsbailidad, y mas sabiendo que fue producto de una traicion… "
SI,SUPERIORIDAD,,,TEST,no puedo ayudar a un enemigo..
SI,SUPERIORIDAD,,,MANUAL,"no puedo sentir su dolor como mio y aunque sea un enemigo por algun motivo tampoco le deseo el mal, simplemente ahi que respetar como se siente esa persona y que en un futuro todo ese dolor sera un aprendizaje para su vida"
SI,SUPERIORIDAD,,,MANUAL,"no se necesita a un hombre para tener un hogar estable, las familias son diversas y se pueden formar con la solo la mama y el hijo"
SI,SUPERIORIDAD,,,MANUAL,"no se trata de egoismo, a veces son las circunstancias, y la gente podria juzgar sin saber.. Ademas si se puede hacer todo sola esta bien cuidar al hijo"
SI,SUPERIORIDAD,,,MANUAL,"no sentiria ese sufrimiento como mio, el karma se encarga de pasarle factura a cada persona por los malos actos que cometa, si obras bien seras recompensado sino tendran su castigo, cada persona recibe lo que da, depende de nosotros mismos si sufrimos o no."
SI,SUPERIORIDAD,,,MANUAL,"No sentiria nada, simplemente si esta en mi posibilidad ayudar, lo hago, sino, para la proxima sera."
SI,SUPERIORIDAD,,,MANUAL,No sentiria su sufrimiento como mio.
SI,SUPERIORIDAD,,,MANUAL,"no soy madre teresa de calcuta, no puedo solucionar el problema de otros, y peor el de mis enemigos.."
SI,SUPERIORIDAD,,,MANUAL,No te necesito para nada!
SI,SUPERIORIDAD,,,MANUAL,"no te preocupes por mi, yo puedo sola"
SI,SUPERIORIDAD,,,MANUAL,no tendria una relacion con alguien que tenga hijos
SI,SUPERIORIDAD,,,TEST,no tendria una relacion con una persona que tenga hijos�
SI,SUPERIORIDAD,,,MANUAL,"No tengo enemigos y si fuera asi, ignoraria el tema"
SI,SUPERIORIDAD,,,MANUAL,"No tengo enemigos, pero si ese fuera el caso, posiblemente ignoraria el tema, ya que por alguna razon fuerte se convirtio en mi enemigo."
SI,SUPERIORIDAD,,,MANUAL,"no, adoptaría, fue producto de una infidelidad, y eso no se perdona"
SI,SUPERIORIDAD,,,TEST,"No, conlleva mucha responsabilidad y compromiso tanto para la relacion, como pareja y la relacion con el hijo (a)"
SI,SUPERIORIDAD,,,MANUAL,"No, la infidelidad es algo voluntario, nsiiquuera sería mi pareja, para empezar"
SI,SUPERIORIDAD,,,MANUAL,"no, no me sentiria a gusto criando hijo ajeno"
SI,SUPERIORIDAD,,,TEST,"No, no me veo siendo padre, peor aun siendo padrastro, no podría ni siquiera opinar por el comportamiento de ese niño, podrían no tomarse en consideración mis opini"
SI,SUPERIORIDAD,,,TEST,"nopi, no estoy encontra de volver a darse segundas oportunidades pero en mi persona no lo haria no podria"
SI,SUPERIORIDAD,,,MANUAL,"Para considerar a una persona como mi peor enemigo, es por que en el pasado me  tuvo que ocasionar mucho daño, y al enterarme de que dicha persona estas sufriendo. En este momento podria decir que me seria totalmente indeferent"
SI,SUPERIORIDAD,,,MANUAL,"Para que yo lo considero un enemigo realmente se debio haber ganado ese calificativo, por lo tanto simplemente ignoraria el tema. "
SI,SUPERIORIDAD,,,MANUAL,"Para ser sincera, no me afectaria ya que no es una persona a la que le tengo afecto, esto no quiere decir que me alegre de su desgracia pero preferiria no meterme e ignorar el tema. "
SI,SUPERIORIDAD,,,MANUAL,pero si no puedo hacer nada ante la situacion simplemente lo ignoraria.
SI,SUPERIORIDAD,,,TEST,podria sugerir pedir ayuda con alguien mas que pueda hacerlo
SI,SUPERIORIDAD,,,TEST,por caballerosidad debe pagar el hombre!!
SI,SUPERIORIDAD,,,MANUAL,Por eso respeto lo que piensen y crean los demas
SI,SUPERIORIDAD,,,MANUAL,Por mi parte lo ignoraria porque no son problemas mios ademas si me pongo de su parte y la consuelo ella nunca haria lo mismo ya que somos enemigas
SI,SUPERIORIDAD,,,MANUAL,"porque tendria que ayudar si la gente es una mal agradecida, que se vayan a la verga"
SI,SUPERIORIDAD,,,MANUAL,Preferiria ignorar el tema y seguir con mi vida.
SI,SUPERIORIDAD,,,MANUAL,"Prefiero cambiar de tema, aunque tampoco me alegra el mal de otros… simplemente no me interesa saber de mi enemi"
SI,SUPERIORIDAD,,,TEST,"Prefiero cambiar de tema, pero tampoco me alegria del mal de otra persona!"
SI,SUPERIORIDAD,,,MANUAL,"Prefiero cambiar e ignorar el tema. Es mi enemigo, por algun motivo en particular. Y su sufrimiento no va a sobrepasar mi interes personal."
SI,SUPERIORIDAD,,,TEST,Prefiero cambiar el tema
SI,SUPERIORIDAD,,,MANUAL,prefiero hacerlo sola.
SI,SUPERIORIDAD,,,MANUAL,"Prefiero ignorarlo, aunque no le deseo el mal no seria capaz de ayudarlo."
SI,SUPERIORIDAD,,,MANUAL,prefiero la tranquilidad de la soledad que la decepción de una mala compañía como la t
SI,SUPERIORIDAD,,,MANUAL,"prefiero no hablar de religiones, ninguna me agrada"
SI,SUPERIORIDAD,,,MANUAL,prefiero pecar y masturbarme!!!
SI,SUPERIORIDAD,,,MANUAL,Prefiero primero ignorar el tema porque algunos lo ven como metida
SI,SUPERIORIDAD,,,TEST,pueden buscar ayuda con otras personas jaja
SI,SUPERIORIDAD,,,MANUAL,"Si es mi peor enemigo es por algo, no? Trataria de ser empatica"
