NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,PRETENSION,,,MANUAL,"Tengo mucho amor propio, es algo en lo que he trabajado en años, pero no me interesa estar a la moda o seguir influencias de los demas. Soy un ser unico e irrepetible, al cual debo amar primero para poder amar a los demas"
SI,PRETENSION,,,MANUAL,"todos los dias hacemos historia, la pregunta es, que tipo de historia?.... Deberia ser una digna de recordar :)"
SI,PRETENSION,,,MANUAL,triste millonario de ley 
SI,PRETENSION,,,MANUAL,un tigre no se preocupa de la opinión de las oveja
SI,PRETENSION,,,MANUAL,"Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro circulo social, pero lo indispensable aqui es la esencia que es lo que a una persona atrae."
SI,PRETENSION,,,MANUAL,Una persona con vision y autocontrol puede formar una excelente relacion en el ambito del dinero y la felicidad.
SI,PRETENSION,,,MANUAL,"Vestir a la moda no necesariamente significa amor propio, considero que es mas bien el cuidado y el querer lucir bien para si mismo, asi demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella."
SI,PRETENSION,,,MANUAL,Y dejar un legado que inspire a las personas mas cercanas a ti
SI,PRETENSION,,,MANUAL,y yo que culpa tengo.
SI,PRETENSION,,,MANUAL,Yo creo que una vida feliz con las personas que amas incluyendo una buena posición económica si genera una gran tranquilidad…
SI,PRETENSION,,,MANUAL,yo no le tengo rencor a nadie pero de ser el caso trataria de ayudarlo hasta donde pueda tampoco quisiera entrometerme mucho ni exagerar mi ayuda.
SI,PRETENSION,,,MANUAL,yo que culpa tengo de ser tan hermosa!
SI,SUPERIORIDAD,,,MANUAL, sin duda alguna los hombres deben pagar.
SI,SUPERIORIDAD,,,MANUAL,�Pero que importa estar calientito si yo soy la mejor!.
SI,SUPERIORIDAD,,,MANUAL,"�Pues que te has creido, que sabes mas que yo?"
SI,SUPERIORIDAD,,,MANUAL,"a ti nadie te llamo, no seas metida"
SI,SUPERIORIDAD,,,MANUAL,"a veces hay que arriesgarse, y es justamente por el beneficio familiar"
SI,SUPERIORIDAD,,,MANUAL,a veces no me importa ni mi opinión…. Imagínate la 
SI,SUPERIORIDAD,,,MANUAL,"A veces pienso que Dios, cuando creó al hombre, sobreestimó su habilidad"
SI,SUPERIORIDAD,,,MANUAL,aceptalo soy un lujo que no te puedes permitir�
SI,SUPERIORIDAD,,,MANUAL,"adoro como soy, y que pena si al resto no le caigo bien"
SI,SUPERIORIDAD,,,MANUAL,agradezca que está trabajando aqu�
SI,SUPERIORIDAD,,,MANUAL,auydaria hasta un cierto limite 
SI,SUPERIORIDAD,AUTORITARISMO,,MANUAL,"Cada persona ya sea esta nacional o extranjera  esta apta para enfrentar cualquier problematica existente en nuestra sociedad pero se debe tomar en cuenta lo nuestro, en personas que estan comprometidas con el bienestar de la sociedad y la economia del pais."
SI,SUPERIORIDAD,,,MANUAL,"claro que si, que la gente hable, y hable bien de mi… ser un referente de trabajo y profesionalis"
SI,SUPERIORIDAD,,,MANUAL,"compartiria mi exito con ellos, asi nadie se sentiria mal :)"
SI,SUPERIORIDAD,,,MANUAL,"crees que sabes mucho, y a la final no sabes nada."
SI,SUPERIORIDAD,,,MANUAL,"creo que ayudaria a buscar un familiar cercano, pero no me haria cargo de ese niñ"
SI,SUPERIORIDAD,,,MANUAL,"Creo que el niñ@ no tiene la culpa de los errores que como adulto cometemos, pero no lo adoptaria"
SI,SUPERIORIDAD,,,MANUAL,"creo que las mujeres somos muy fuertes, en problemas pequeños somos autosuficientes, ahora si es algo dificil de sobrellevar intentaria ayuda"
SI,SUPERIORIDAD,,,MANUAL,creo que no porque es mucha responsabilidad y atencion con hijos ajenos..
SI,SUPERIORIDAD,,,MANUAL,cuando me pica el culo me lo rasco con tu opinió
SI,SUPERIORIDAD,,,MANUAL,cuando su opinión genere dólares la tomaré en cuenta… mientras tanto no digan
SI,SUPERIORIDAD,,,MANUAL,"Cuando un hombre te quita a tu pareja, no hay mejor venganza que dejar que se quede con ella."
SI,SUPERIORIDAD,,,MANUAL,de que te sirve tener cintura de avispa si tienes cerebro de insecto
SI,SUPERIORIDAD,,,MANUAL,"deberian regresarlos a sus lugares de origen, el pais no tiene para solventar esos gastos"
SI,SUPERIORIDAD,,,MANUAL,"deberías salir de este negocio, esto no es para t"
SI,SUPERIORIDAD,,,MANUAL,Dejar una huella en el mundo para que te recuerden por las cosas grandiosas que has hecho es señal de que hiciste algo bueno con tu vid
SI,SUPERIORIDAD,,,MANUAL,"depende de que es lo negativo, pero pienso que si es exito, todos podriamos salir beneficiados"
SI,SUPERIORIDAD,,,MANUAL,"depende de que, ellos consideren como negativo, si es para estar mejor y alcanzar el exito tomaria las mejores decisiones "
SI,SUPERIORIDAD,,,MANUAL,"Desde mi punto de vista, cada ser hermano tiene derecho a elegir su religion, mas no es una obligacion y no puede obligar hacer algo que no se quiere, la religion es un acto de fe y no podriamos decir que es salvacion."
SI,SUPERIORIDAD,,,MANUAL,"El conocimiento del mundo solo se adquiere en el mundo, y no en un armario."
SI,SUPERIORIDAD,,,MANUAL,el hombre debe pagar
SI,SUPERIORIDAD,,,MANUAL,el hombre deberia asumir el pago
SI,SUPERIORIDAD,,,MANUAL,"el hombre invita, el hombre paga�"
SI,SUPERIORIDAD,,,MANUAL,"El hombre pero si la mujer decide apoyar, los dos "
SI,SUPERIORIDAD,,,MANUAL,el hombre por ser la base de la relacion 
SI,SUPERIORIDAD,,,MANUAL,En la actualidad ya estamos viviendo en el mismo infierno ya que por ocasiones sin conocer a otras mujeres ya nos cae y le negamos ayuda solo por su apariencia  
SI,SUPERIORIDAD,,,MANUAL,"en mi caso como hombre yo pagaria , pero si ella tiene delicadeza de pagar lo suyo qu elo haga jajaj"
SI,SUPERIORIDAD,,,MANUAL,"en serio crees que puedes hacer esto, yo creo que no!!"
SI,SUPERIORIDAD,,,MANUAL,eres un burro con plata
SI,SUPERIORIDAD,,,MANUAL,eres un fracasado..
SI,SUPERIORIDAD,,,MANUAL,eres un incompetente.
SI,SUPERIORIDAD,,,MANUAL,ese tonto siempre tiene que hacer preguntas estúpidas!
SI,SUPERIORIDAD,,,MANUAL,"Esto dependera del numero de hijos que tenga, debido a que sera una carga familiar"
SI,SUPERIORIDAD,,,MANUAL,"estoy de acuerdo en obtener exito, y si esto afecta de forma negativa a mi familia, pediria su apoyo y comprension"
SI,SUPERIORIDAD,,,MANUAL,"generalmente, el hombre es quien paga.."
SI,SUPERIORIDAD,,,MANUAL,habla con mi mano!!
SI,SUPERIORIDAD,,,MANUAL,Intentaria buscar ayuda y si me doy cuenta que no puedo intentarlo ponerlo en adopcion a una persona que se pueda hacer responsable y pueda asumir los gastos
SI,SUPERIORIDAD,,,MANUAL,la verdad soy de pocos amigos porque no toda la gente esta a mi nivel..
SI,SUPERIORIDAD,,,MANUAL,"las cosas se hacen bien hechas, o mejor no hagas nada."
SI,SUPERIORIDAD,,,MANUAL,"Las cosas son como son, y tienes que aceptarlo"
SI,SUPERIORIDAD,,,MANUAL,lo daria en adopcion
SI,SUPERIORIDAD,,,MANUAL,"Mañana tendre en cuenta tu opinion, hoy no me interes"
SI,SUPERIORIDAD,,,MANUAL,me da risa de lo mucho que te crees y de lo poco que eres..
SI,SUPERIORIDAD,,,MANUAL,me da risa lo mucho que se creen y lo poco que son..
SI,SUPERIORIDAD,,,MANUAL,me da vergüenza que estes a mi lad
SI,SUPERIORIDAD,,,MANUAL,mejor déjame hacerlo a mi solo..
SI,SUPERIORIDAD,,,MANUAL,"mejores que yo? Muchos, peores que yo? Millones, pero como yo? Nadie"
SI,SUPERIORIDAD,,,MANUAL,Mi complejo de superioridad es mejor que el tuyo
SI,SUPERIORIDAD,,,MANUAL,"mi familia deberia entender, mas si es una buena oportunidad"
SI,SUPERIORIDAD,,,MANUAL,mi superioridad intelectual es una posesión gloriosa y eterna
SI,SUPERIORIDAD,,,MANUAL,nada puedes hacer bien!
SI,SUPERIORIDAD,,,MANUAL,"Nada puedes hacer, que inutil eres"
SI,SUPERIORIDAD,,,MANUAL,ni el dinero te quita lo corriente ni la escuela lo pendejo
SI,SUPERIORIDAD,,,MANUAL,no creo que pueda aceptar alguien con hijos
SI,SUPERIORIDAD,,,MANUAL,"no deberia influir en el amor de familia, siempre se quiere hacer lo mejor por cada miembro.."
SI,SUPERIORIDAD,,,MANUAL,"No eres nadie sin mi, recuerdalo!"
SI,SUPERIORIDAD,,,MANUAL,"no es que tenga un complejo de superioridad, pero si soy mejor que mucha gente.."
SI,SUPERIORIDAD,,,MANUAL,"no estoy pidiendo tu opinion, no me interesa.. Entendiste!!"
SI,SUPERIORIDAD,,,MANUAL,"no insultes mi inteligencia, pedazo de ignorante"
SI,SUPERIORIDAD,,,MANUAL,"no me gustan los niños, asi que no podria aceptar ese tipo de relacione"
SI,SUPERIORIDAD,,,MANUAL,No sirves para nada
SI,SUPERIORIDAD,,,MANUAL,no soporto la mediocridad de quienes me rodean..
SI,SUPERIORIDAD,,,MANUAL,no soy lo que tu esperabas porque soy mas de lo que tu buscabas
SI,SUPERIORIDAD,,,MANUAL,"no te deseo ningun mal, con esa cara y ese cuerpo ya tienes mas que suficiente jajaja"
SI,SUPERIORIDAD,,,MANUAL,No tendria una relacion con alquien q tiene hijos
SI,SUPERIORIDAD,,,MANUAL,No tendría una relación con una persona que ya tiene hij
SI,SUPERIORIDAD,,,MANUAL,No tienes ni idea de lo que estás habland
SI,SUPERIORIDAD,,,MANUAL,"No, es cierto que el niño no tiene la culpa, pero no me parece agradable estar con alguien que traiciono mi confianza, seria infeliz"
SI,SUPERIORIDAD,,,MANUAL,"No, porque seria muy incomodo y algo muy poco agradable."
SI,SUPERIORIDAD,AUTORITARISMO,,MANUAL,"No, seria una responsabilidad muy grande crear y mantener un vinculo afectivo con sus hijos, no estoy preparada para eso."
SI,SUPERIORIDAD,,,MANUAL,nunca falta la sardina con aires de caviar!!
SI,SUPERIORIDAD,,,MANUAL,nunca he querido a nadie como me quiero a mi misma. Por eso nadie me ha hecho sufir..
SI,SUPERIORIDAD,,,MANUAL,por supuesto que el hombre �
SI,SUPERIORIDAD,,,MANUAL,"por supuesto que hablo solo, a veces necesito la opinion de un experto!"
SI,SUPERIORIDAD,,,MANUAL,priorizar a los nacionales
SI,SUPERIORIDAD,,,MANUAL,pues depende del punto se vista de cada uno o de como lo veas pero por ejemplo yo te diria que un 50/50 ya que uno nunca puede decir de esta agua no he de beber
SI,SUPERIORIDAD,,,MANUAL,"puse orden en tu vida, y aún así te atreves a cuestionar mis decisiones. Eres una mal agradecida"
SI,SUPERIORIDAD,,,MANUAL,puta madre que no sirves para maldita la cosa..
SI,SUPERIORIDAD,,,MANUAL,"que asno, no sabe nada"
SI,SUPERIORIDAD,,,MANUAL,que básica que eres
SI,SUPERIORIDAD,,,MANUAL,que bruto que eres!! Siempre lo mismo contigo
SI,SUPERIORIDAD,,,MANUAL,que inutil que eres!
SI,SUPERIORIDAD,,,MANUAL,que ordinaria que eres�
SI,SUPERIORIDAD,,,MANUAL,que pregunta… siendo honesto no podria adoptar
SI,SUPERIORIDAD,,,MANUAL,Retirate de mi presencia que me estorbas
SI,SUPERIORIDAD,,,MANUAL,retirate de mi presencia!!
SI,SUPERIORIDAD,,,MANUAL,"ser permisibles con tanto extranjero ha ocasionado demasiada delincuencia, prostitucion y mendicidad en las calles, deben regresarlos a su lugar de origen"
SI,SUPERIORIDAD,,,MANUAL,si no tengo hijos porque tendria que salir con alguien que si los tiene?? No seria equitativo :(
SI,SUPERIORIDAD,,,MANUAL,Siempre tendria  en cuenta las opciones y eligiria la lo que menos afecte al vinculo familiar
SI,SUPERIORIDAD,,,MANUAL,Solo hay dos opciones en base a la pregunta: adopcion  o muerte. Si va a morir porque no tengo los medios para solventar sus gastos medicos. Preferiria que viva asi sea con alguien mas.
SI,SUPERIORIDAD,,,MANUAL,Solo porque no me importe no significa que no te haya entendido.
SI,SUPERIORIDAD,,,MANUAL,"Soy fuerte, soy ambiciosa y se exactamente lo que quiero. Si eso me convierte en una “perra”, esta "
SI,SUPERIORIDAD,,,MANUAL,"soy hermoso, culto, inteligente soy lo mejor de este mundo, nadie me puede superar"
SI,SUPERIORIDAD,,,MANUAL,"soy la alegria de quien me ama, la tristeza de quien me odia y la preocupacion de quien me envidia!"
SI,SUPERIORIDAD,,,MANUAL,soy mejor que tu en todo..
SI,SUPERIORIDAD,,,MANUAL,soy tan inteligente que a veces no entiendo una sola palabra de lo que estoy diciendo
SI,SUPERIORIDAD,,,MANUAL,"suena bastante descabellado, pero no quisiera un hijo con ese tipo de problemas, mejor no tenerlo… además sería una discriminación para su"
SI,SUPERIORIDAD,,,MANUAL,te lo dije!!
SI,SUPERIORIDAD,,,MANUAL,"te lo dije, yo siempre tengo la razon"
SI,SUPERIORIDAD,,,MANUAL,"tener un niño con esas condiciones es mucha responsabilidad y cuidado, ademas no tendria una buena calidad de vida, si aun no nace preferiria un aborto, si esta nacido, lo daria en adopcio"
SI,SUPERIORIDAD,,,MANUAL,Todo lo que se haga en interes propio esta justificado
SI,SUPERIORIDAD,,,MANUAL,"tomaria las mejores decisiones, y trataria de incluirlos en mi exito"
SI,SUPERIORIDAD,,,MANUAL,tu eres un sinonimo de accidente! Todo te sale mal..
SI,SUPERIORIDAD,,,MANUAL,Tu ignorancia es enciclopedica.
SI,SUPERIORIDAD,,,MANUAL,"tu intentas tener mi talento, pero yo me encargo de hacerlo realidad porque yo soy la mejor nadie me puede superar"
SI,SUPERIORIDAD,,,MANUAL,tu no eres nadie.
SI,SUPERIORIDAD,,,MANUAL,tu no puedes saber más que yo.
SI,SUPERIORIDAD,,,MANUAL,"Tu no puedes, ni lo intentes."
SI,SUPERIORIDAD,,,MANUAL,"ubicate cosa mal hecha, nunca serás igual a m"
SI,SUPERIORIDAD,,,MANUAL,"Una situacion muy dificil de encontrar, seria de pasar esa realidad para saber que decision se tomaria. Pero por el momento no seria capaz de adoptar. "
SI,SUPERIORIDAD,,,MANUAL,"y eso tan facil no puedes hacer, que bruto que eres!!"
SI,SUPERIORIDAD,,,MANUAL,yo en estas cosas nunca me equivoco
SI,SUPERIORIDAD,,,MANUAL,yo en estas cosas nunca me equivoco
SI,SUPERIORIDAD,,,MANUAL,"Yo jamas me equivoco, soy perfecta!"
SI,SUPERIORIDAD,,,MANUAL,yo lo daria en adopcion
SI,SUPERIORIDAD,,,MANUAL,yo no le temo a nada
SI,SUPERIORIDAD,,,MANUAL,"yo no me creo importante, yo soy importante"
SI,SUPERIORIDAD,,,MANUAL,"yo no vivo de la gente, no me interesa lo que hablen"
SI,SUPERIORIDAD,,,MANUAL,yo pienso que no!
SI,SUPERIORIDAD,,,MANUAL,Yo realmente pienso que no seria capaz.
SI,SUPERIORIDAD,,,MANUAL,yo tengo la solució
SI,VANIDAD,,,MANUAL, El dinero no es felicidad pero prefiero llorar en un ferrari XD
SI,VANIDAD,,,MANUAL," plena, yo tambien prefiero ser un triste millonario para andar triste vistiendo Gucci "
SI,VANIDAD,,,MANUAL, prefiero ser millonario y triste para darme mis lujos y tener una buena vida
SI,VANIDAD,,,MANUAL, Prefiero ser millonario y triste para gozar de lujos
SI,VANIDAD,,,MANUAL,"a veces es necesario llamar la atencion, es mejor robar miradas de emocion que criticas por tener una ropa vieja"
SI,VANIDAD,,,MANUAL,acabo de comprarme un auto que me costó uuuffff
SI,VANIDAD,,,MANUAL,"ai te caigo mal, es tu problema, yo, me caigo genial"
SI,VANIDAD,,,MANUAL,amarse a uno mismo es el comienzo de un idilio que durará toda la vid
SI,VANIDAD,,,MANUAL,amo la moda y la perfeccion de verme elegante y hermosa
SI,VANIDAD,,,MANUAL,aunque la mona se vista de seda mona se queda jajajajaja
SI,VANIDAD,,,MANUAL,"cada quien es dueño de su cuerpo y de la imagen que quiere proyectar, y si quiere y puede hacerse una cirugia no le veo el problem"
SI,VANIDAD,,,MANUAL,Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las demas personas cada quien vive su vida a su gusto
SI,VANIDAD,,,MANUAL,cállate que nadie te está preguntando… tu no conoces del 
SI,VANIDAD,,,MANUAL,"claro que me compraré esa hermosa cartera gucci, no me importa lo que me cueste."
SI,VANIDAD,,,MANUAL,Con dinero puedes tener muchas cosas materiales y si te daría una felicidad aunque sea momentán
SI,VANIDAD,,,MANUAL,"con este vestido me veo muy sexy, me lo pondré más segui"
SI,VANIDAD,,,MANUAL,de que montaña habrá bajado esta india horrible
SI,VANIDAD,,,MANUAL,"de tu envidia nace mi fama, idiota!"
SI,VANIDAD,,,MANUAL,de vez en cuando esta bien regalarse un lujito :) 
SI,VANIDAD,,,MANUAL,"definitivamente, es mejor tener dinero :)"
SI,VANIDAD,,,MANUAL,depende de que concepto tenga la gente de moda y estilo.. Pero creo que si es importante proyectar una buena imagen… todos queremos vernos y sentirnos bi
SI,VANIDAD,,,MANUAL,dios sabe que tengo miles de razones para ser vanidosa  ;)
SI,VANIDAD,,,MANUAL,"Diosito, me hubieras dado plata en vez de tanta belleza!! ;)"
SI,VANIDAD,,,MANUAL,"El amor propio es importante aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo increible que eres incluso si tienes fallas."
SI,VANIDAD,,,MANUAL,"el amor propio tambien es invertir en uno mismo, y si eso ayudara a mejorar mi autoestima, la verdad si lo haria"
SI,VANIDAD,,,MANUAL,"El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y asi cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentacion ante el mundo."
SI,VANIDAD,,,MANUAL,"El dinero consigue poder, el poder es todo."
SI,VANIDAD,,,MANUAL,"el dinero es necesario para los bienes del hogar aunque no te dé la felicidad, si te da tranquilida"
SI,VANIDAD,,,MANUAL,El dinero genera  la felicidad… es mejor tener una buena posición económica lo cual nos traerá tranqui
SI,VANIDAD,,,MANUAL,"el dinero no da la felicidad, aahh pero como calma los nervios jijiji"
SI,VANIDAD,,,MANUAL,"El dinero no es felicidad, pero mejora el estilo de vida y las condiciones de la gente"
SI,VANIDAD,,,MANUAL,el dinero si da felicidad 
SI,VANIDAD,,,MANUAL,"El dinero si da felicidad, y el que diga que no, esta equivocado. Claro, esta felicidad no puede ser algo mas alla de lo economico, con el dinero tienes tranquilidad al saber de que podras alimentar a tu hogar, ¿Pero si no tienes el dinero?"
SI,VANIDAD,,,MANUAL,"El dinero te da cosas, y muchas veces esas cosas nos da felicidad, felicidad que se vive y se siente…"
SI,VANIDAD,,,MANUAL,"El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto."
SI,VANIDAD,,,MANUAL,es mejor un triste millonario que un pendejo chiro jajajajajajaja
SI,VANIDAD,,,MANUAL,"Es verdad que el dinero es indispensable para muchas cosas de la vida, en esta vida todo tiene un precio……. a la final cada persona tiene su propio concepto de felici"
SI,VANIDAD,,,MANUAL,"espejito, espejito dime quien es la más bonita… TU mi reina"
SI,VANIDAD,,,MANUAL,"Esta claro que lucir a la moda no tiene que ser una prioridad, pero en la actualidad en muchos casos como luces, te definen....aun asi pienso que una buena imagen y presentacion seria suficiente.. sin necesidad de estar ""a la moda""."
SI,VANIDAD,,,MANUAL,estoy de acuerdo con una cirugia pero no con usar el dinero de mis padres
SI,VANIDAD,,,MANUAL,estoy orgullosa de mi cuerpo tan perfecto… que culpa tengo de ser bendecida… alla las feas desnalgadas ja
SI,VANIDAD,,,MANUAL,"Estoy totalmente de acuerdo con la afirmación, en el mundo actual lo más importante es tener el suficiente sustento económico para tener una vida regularmente digna, sin dinero la situación se torna somb"
SI,VANIDAD,,,MANUAL,"hay que cuidar como nos vemos, es nuestra carta presentacion"
SI,VANIDAD,,,MANUAL,hay que vestirse como si fueras a encontrarte a tu peor enemigo
SI,VANIDAD,,,MANUAL,Hoy me gusto mas que ayer… pero menos que mañ
SI,VANIDAD,,,MANUAL,"la felicidad si se alcanza a traves del dinero, solo hay que saber usarlo de forma inteligente"
SI,VANIDAD,,,MANUAL,"la imagen es importante, hay gente fea y gorda que ni modo tendra que transformarse jijij aunque la verdad no veo problema con hacerse una correccion si es para sentirse bien y proyectar la imagen que se quiere"
SI,VANIDAD,,,MANUAL,"la imagen es importante, la moda es cuestion de gustos… pero si hay que verse y sentirse bien con lo que se proyec"
SI,VANIDAD,,,MANUAL,La verdad es que si cada quien se pone lo que le gusta con tal de aue se sienta comodo y seguro y eso ya es amor propio.
SI,VANIDAD,,,MANUAL,Las personas sienten felicidad cuando tienen cosas y el dinero les permite tenerlas
SI,VANIDAD,,,MANUAL,Lindo perfume.
SI,VANIDAD,,,MANUAL,llorar en una mansion es mejor que llorar en la calle!!
SI,VANIDAD,,,MANUAL,los lindos no soñamos…. A nosotros nos sueñan ja
SI,VANIDAD,,,MANUAL,mas vale llegar tarde que fea
SI,VANIDAD,,,MANUAL,masticas bien esa envidia no te vayas a atragantar
SI,VANIDAD,,,MANUAL,Me gustaria ser millonaria porque rica y mamacita ya estoy!! ;)
SI,VANIDAD,,,MANUAL,mi conocimiento es superior al tuyo.
SI,VANIDAD,,,MANUAL,"no es avaricia, pero prefiero ser millonaria jijiijiji"
SI,VANIDAD,,,MANUAL,"No esta mal ""estar a la moda"" si tienes como, disfrutalo, pero siempre manten firme tu humildad, porque otras personas quieren lo que tu ya tienes y no pueden. Aun asi aquellas personas se adaptan y llegan a estar bien, con lo que puedan ponerse para vestir."
SI,VANIDAD,,,MANUAL,No hay una edad para empezar a ser elegante ni para dejar de serlo
SI,VANIDAD,,,MANUAL,"no importa, me compraré esos zapatos rojos, están hermos"
SI,VANIDAD,,,MANUAL,"No quiero ser arrogante pero soy un hombre increiblemente atractivo. No es que intente serlo, simplemente lo soy"
SI,VANIDAD,,,MANUAL,"no sé porqué les caigo mal a algunas personas, si soy buena gentem sociable, guapa, inteligente, una diosa, permiso estúpidas.. Jajaj"
SI,VANIDAD,,,MANUAL,"no soy vanidosa, solo me gusta verme en el espejo, para recordar que soy mucho para ti.. Pendejo."
SI,VANIDAD,,,MANUAL,nuestra forma de vestir es el reflejo de nuestra personalidad
SI,VANIDAD,,,MANUAL,"Opino que el dinero no es la felicidad, pero si da felicidad,."
SI,VANIDAD,,,MANUAL,"osea, tu y yo no somos iguales… mírame bien, aunque te operes seguiras siendo f"
SI,VANIDAD,,,MANUAL,"para eso trabajo, ya después veo como lo pago jajaj"
SI,VANIDAD,,,MANUAL,para mi si es prioridad verme bien.. La imagen es muy importante
SI,VANIDAD,,,MANUAL,"para proyectar una buena imagen, hay que ser autentico y complementarlo con un buen outfit"
SI,VANIDAD,,,MANUAL,"Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estandares establecidos por la sociedad si queremos encajar y estar bien con los demas"
SI,VANIDAD,,,MANUAL,prefiero gucci que versace..
SI,VANIDAD,,,MANUAL,"prefiero ser infeliz, viajando por todo el mundo con mi dinero jajajajaja :)"
SI,VANIDAD,,,MANUAL,"prefiero versace que gucci, y a ti cual te gusta??... Aaa lo siento no sabes de buenas cosas!!"
SI,VANIDAD,,,MANUAL,"pues no sere muy guapa, pero tengo un no se que, que atrae a dos que tres.."
SI,VANIDAD,,,MANUAL,que cosita tan bella!!! Diosita me hizo perfecta ;) y que sufran las envidiosas
SI,VANIDAD,,,MANUAL,que culpa tengo de haber nacido con un cerebro privilegiado!!!! Jijiji
SI,VANIDAD,,,MANUAL,"quien quiere ser un pobreton, es mejor tener dinero, quiza no compre todo pero ayuda y bastante jijij"
SI,VANIDAD,,,MANUAL,"Se podría decir que el dinero solo da felicidad momentánea si se desea algo material, porque si bien es cierto el dinero nos ayuda a mantener una vida estable, además se debe tener buenos háb"
SI,VANIDAD,,,MANUAL,segun como te ven te tratan!!! 
SI,VANIDAD,,,MANUAL,"segun como te ven te tratan, hay que verse y sentirse bien :)"
SI,VANIDAD,,,MANUAL,"seguro no se puede comprar la felicidad, pero si se puede comprar ropa y es casi lo mismo�"
SI,VANIDAD,,,MANUAL,"ser educado es importante, pero tambien es importante verse bien, lucir bonito, buena actitud….todo es un complemen"
SI,VANIDAD,,,MANUAL,Ser guapo como yo es cuestion divina… ni lo intent
SI,VANIDAD,,,MANUAL,"Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar."
SI,VANIDAD,,,MANUAL,si mi belleza te ofende… te ofrezco mil disculpas!!! Jaja
SI,VANIDAD,,,MANUAL,"si mi trabajo lo exige, y no hay que hacer, aceptaria someterme a una cirugia, pero lo pagaria con mi dinero"
SI,VANIDAD,,,MANUAL,"Si vas a ser de dos caras, al menos, haz que una de ellas sea hermosa"
SI,VANIDAD,,,MANUAL,siempre hay que vestirse como si fueramos a vernos con nuestra peor enemiga… siempre elegantes nunca corrient
SI,VANIDAD,,,MANUAL,soy la perfeccionn hecha realidad
SI,VANIDAD,,,MANUAL,"Te dejo, amo a alguien mas.. Y ese soy yo"
SI,VANIDAD,,,MANUAL,tener un buen look y un buen estilo es usar lo que te hace sentir y verte bien
SI,VANIDAD,,,MANUAL,tener una buena imagen y estar a la moda es importante!!
SI,VANIDAD,,,MANUAL,"tengo la cara bonita, eso te molesta�"
SI,VANIDAD,,,MANUAL,"tengo mi autoestima alta, yo soy una hermosa persona"
SI,VANIDAD,,,MANUAL,"Tienes razon es muy importante como vestimos, ya que en la actualidad te tratan por como te ven."
SI,VANIDAD,,,MANUAL,tu ropa le muestra al mundo quien eres
SI,VANIDAD,,,MANUAL,"Vivo para tener éxito, no para complacerte a ti o cualquier otra person"
SI,VANIDAD,,,MANUAL,y con esa ropa vas a salir… por favor cambia
SI,VANIDAD,,,MANUAL,y yo que culpa tengo de ser tan hermosa!!! ;)
SI,VANIDAD,,,MANUAL,yo he viajado mucho… conozco más de 20 países… y tu?? Tu no conoces n
SI,VANIDAD,,,MANUAL,"yo no me creo la gran cosa, yo soy una cosa hermosa ;)"
SI,VANIDAD,,,MANUAL,"yo no soy creída… solo soy mas bonita que tu, y eso te due"
SI,VANIDAD,,,MANUAL,"yo no soy una opcion, soy una tremenda oportunidad"
SI,VANIDAD,,,MANUAL,yo soy mi prioridad
SI,VANIDAD,,,MANUAL,Yo soy un hermoso angelito ;)
SI,VANIDAD,,,MANUAL,yo soy una magistral obra de los mismos dioses del olympo!! Jajaja
SI,VANIDAD,,,MANUAL,El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que eres.
SI,VANIDAD,,,MANUAL,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento… pero si es importante verse bien.. Aunque no lo creamos la imagen que se proyecta es lo que vende… lastimosamente es "
SI,VANIDAD,,,MANUAL,"osea, tu no eres igual que yo… yo soy muy bonita y tu eres una chola fe"
SI,EXHIBICIONISMO,,,MANUAL,ven y te muetsro el culo… jaja
SI,EXHIBICIONISMO,,,MANUAL,porque sufres si no es tu cuerpo..
SI,EXHIBICIONISMO,,,MANUAL,yo porque puedo.. Puedo mostrar mi cuerpo como me de la gana 
SI,EXHIBICIONISMO,,,MANUAL,quieres verme desnud@ ;)
SI,EXHIBICIONISMO,,,MANUAL,"yo soy dueña de mi cuerpo y hago con el, lo que yo quiera"
SI,EXHIBICIONISMO,,,MANUAL,me gusta hacer topless
SI,EXHIBICIONISMO,,,MANUAL,yo si tendría sexo en la playa… en una playa nudista
SI,AUTORITARISMO,,,MANUAL,la prostitucion debe ser regulada con leyes que amparen a sus trabajadores
SI,AUTORITARISMO,,,MANUAL,aquí quien manda soy yo… te guste o 
